DATAFLOW,LAST UPDATE,freq,unit,isced11,iscedf13,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Iceland,2014,22,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Iceland,2015,38,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Iceland,2016,40,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Iceland,2017,71,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Iceland,2018,55,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Iceland,2019,70,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Iceland,2020,68,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Iceland,2021,69,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Italy,2013,594,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Italy,2014,559,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Italy,2015,2244,d,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Italy,2016,610,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Italy,2017,577,d,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Italy,2018,1066,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Italy,2019,1056,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Italy,2020,1139,p,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Italy,2021,1280,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Liechtenstein,2013,0,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Liechtenstein,2014,0,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Liechtenstein,2015,0,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Liechtenstein,2016,0,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Liechtenstein,2017,0,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Liechtenstein,2018,0,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Liechtenstein,2019,0,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Liechtenstein,2020,0,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Liechtenstein,2021,0,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Lithuania,2013,134,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Lithuania,2014,113,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Lithuania,2015,81,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Lithuania,2016,70,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Lithuania,2017,128,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Lithuania,2018,138,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Lithuania,2019,157,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Lithuania,2020,173,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Lithuania,2021,152,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Luxembourg,2013,10,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Luxembourg,2014,7,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Luxembourg,2015,11,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Luxembourg,2016,19,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Luxembourg,2017,11,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Luxembourg,2018,10,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Luxembourg,2019,14,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Luxembourg,2020,19,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Luxembourg,2021,39,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Latvia,2013,181,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Latvia,2014,153,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Latvia,2015,155,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Latvia,2016,180,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Latvia,2017,164,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Latvia,2018,184,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Latvia,2019,168,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Latvia,2020,157,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Latvia,2021,165,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Montenegro,2017,,d,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Montenegro,2018,,d,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Montenegro,2019,,d,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Montenegro,2020,,d,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Montenegro,2021,70,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,North Macedonia,2013,218,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,North Macedonia,2014,205,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,North Macedonia,2015,228,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,North Macedonia,2016,201,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,North Macedonia,2017,247,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,North Macedonia,2018,229,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,North Macedonia,2019,255,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,North Macedonia,2020,188,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,North Macedonia,2021,222,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Malta,2013,48,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Malta,2014,67,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Malta,2015,61,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Malta,2016,49,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Malta,2017,58,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Malta,2018,46,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Malta,2019,46,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Malta,2020,41,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Malta,2021,61,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Netherlands,2015,,d,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Netherlands,2017,564,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Netherlands,2018,705,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Netherlands,2019,772,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Netherlands,2020,911,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Netherlands,2021,1290,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Norway,2013,233,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Norway,2014,242,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Norway,2015,247,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Norway,2016,252,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Norway,2017,297,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Norway,2018,367,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Norway,2019,432,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Norway,2020,511,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Norway,2021,754,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Poland,2014,2826,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Poland,2015,3059,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Poland,2016,2723,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Poland,2017,3867,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Poland,2018,4095,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Poland,2019,3620,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Poland,2020,3317,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Poland,2021,3563,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Portugal,2013,241,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Portugal,2014,213,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Portugal,2015,181,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Portugal,2016,201,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Portugal,2017,258,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Portugal,2018,325,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Portugal,2019,320,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Portugal,2020,347,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Portugal,2021,431,,
ESTAT:EDUC_UOE_GRAD02(1.0),07/10/25 23:00:00,Annual,Number,Tertiary education (levels 5-8),Information and communication technologies,Females,Romania,2013,464,,
